Sample,X,Y,Z
802,0.012,-0.145,0.934
803,0.023,-0.129,0.926
804,0.020,-0.125,0.922
805,0.016,-0.145,0.926
806,0.027,-0.125,0.926
807,0.023,-0.125,0.930
808,0.016,-0.141,0.934
809,0.020,-0.137,0.918
810,0.031,-0.129,0.922
811,0.031,-0.137,0.922
812,0.020,-0.125,0.930
813,0.031,-0.133,0.926
814,0.020,-0.133,0.922
815,0.012,-0.145,0.930
816,0.043,-0.113,0.922
817,0.016,-0.125,0.934
818,0.023,-0.137,0.922
819,0.016,-0.133,0.926
820,-0.012,-0.152,0.918
821,0.000,-0.121,0.922
822,0.035,-0.113,0.941
823,0.027,-0.133,0.926
824,0.020,-0.160,0.918
825,0.012,-0.133,0.930
826,0.023,-0.125,0.926
827,0.027,-0.117,0.930
828,0.023,-0.129,0.918
829,0.023,-0.145,0.922
830,0.000,-0.133,0.938
831,0.020,-0.129,0.930
832,0.031,-0.129,0.914
833,0.035,-0.125,0.914
834,0.012,-0.141,0.934
835,0.016,-0.137,0.934
836,0.008,-0.137,0.926
837,0.023,-0.141,0.930
838,0.035,-0.137,0.922
839,0.035,-0.121,0.918
840,-0.023,-0.137,0.930
841,0.027,-0.145,0.934
842,0.031,-0.133,0.926
843,0.043,-0.113,0.914
844,0.031,-0.141,0.922
845,0.008,-0.141,0.926
846,0.004,-0.152,0.926
847,0.031,-0.129,0.930
848,0.047,-0.113,0.926
849,0.039,-0.125,0.926
850,0.016,-0.148,0.930
851,0.016,-0.145,0.926
852,0.023,-0.129,0.922
853,0.035,-0.121,0.930
854,0.035,-0.133,0.922
855,0.012,-0.141,0.922
856,0.020,-0.133,0.926
857,0.020,-0.133,0.926
858,0.043,-0.117,0.922
859,0.031,-0.129,0.918
860,-0.004,-0.156,0.914
861,-0.004,-0.125,0.922
862,0.016,-0.117,0.930
863,0.023,-0.145,0.930
864,0.035,-0.129,0.914
865,0.020,-0.137,0.914
866,0.012,-0.133,0.930
867,0.027,-0.113,0.926
868,0.020,-0.129,0.922
869,0.020,-0.141,0.914
870,0.027,-0.129,0.930
871,0.027,-0.121,0.926
872,0.020,-0.137,0.930
873,0.023,-0.133,0.926
874,0.031,-0.137,0.910
875,0.016,-0.129,0.926
876,0.016,-0.133,0.930
877,0.020,-0.125,0.914
878,0.020,-0.141,0.922
879,0.035,-0.125,0.926
880,0.039,-0.129,0.957
881,0.027,-0.133,0.926
882,0.023,-0.125,0.930
883,0.023,-0.125,0.926
884,0.031,-0.145,0.930
885,0.027,-0.117,0.926
886,0.023,-0.125,0.930
887,0.020,-0.148,0.922
888,0.023,-0.137,0.930
889,0.027,-0.117,0.926
890,0.020,-0.129,0.934
891,0.035,-0.133,0.926
892,0.020,-0.137,0.926
893,0.008,-0.145,0.926
894,0.016,-0.129,0.930
895,0.031,-0.109,0.918
896,0.023,-0.137,0.930
897,0.008,-0.145,0.918
898,0.008,-0.137,0.926
899,0.020,-0.125,0.934
900,0.043,-0.125,0.898
901,0.039,-0.141,0.914
902,0.020,-0.137,0.922
903,0.004,-0.141,0.941
904,0.023,-0.125,0.930
905,0.031,-0.137,0.930
906,0.023,-0.148,0.922
907,0.023,-0.129,0.910
908,0.023,-0.121,0.934
909,0.008,-0.137,0.926
910,0.016,-0.148,0.918
911,0.023,-0.141,0.922
912,0.031,-0.109,0.922
913,0.008,-0.129,0.930
914,0.020,-0.145,0.922
915,0.016,-0.141,0.922
916,0.023,-0.121,0.922
917,0.023,-0.125,0.930
918,0.031,-0.129,0.918
919,0.027,-0.145,0.914
920,0.035,-0.141,0.941
921,0.035,-0.113,0.922
922,0.039,-0.102,0.930
923,0.016,-0.145,0.934
924,0.012,-0.164,0.914
925,0.020,-0.137,0.918
926,0.023,-0.109,0.930
927,0.035,-0.125,0.926
