Sample,X,Y,Z
899,-0.152,-0.586,0.887
900,0.180,-0.277,0.926
901,-0.090,-0.055,1.016
902,0.234,-0.160,0.723
903,-0.090,-0.465,0.688
904,-0.312,-0.473,0.820
905,-0.035,-0.449,0.840
906,0.285,-0.258,0.871
907,0.109,-0.164,0.891
908,-0.145,-0.199,0.840
909,-0.242,-0.488,0.840
910,0.188,-0.414,0.918
911,-0.152,-0.238,1.129
912,0.535,-0.230,0.824
913,-0.012,-0.195,0.895
914,-0.527,-0.289,0.918
915,0.082,-0.574,0.707
916,0.066,-0.352,0.980
917,0.371,-0.141,1.000
918,0.449,-0.129,0.867
919,-0.258,-0.227,0.902
920,0.086,-0.316,0.758
921,-0.309,-0.617,0.859
922,-0.145,-0.316,0.945
923,0.074,-0.238,0.895
924,-0.371,-0.203,0.883
925,-0.211,-0.352,0.805
926,-0.172,-0.508,0.902
927,0.289,-0.312,0.965
928,0.074,-0.066,1.059
929,0.031,-0.227,0.918
930,0.062,-0.270,0.738
931,-0.277,-0.426,0.777
932,-0.113,-0.488,0.781
933,0.203,-0.336,0.879
934,0.129,-0.230,0.898
935,0.035,-0.191,0.852
936,-0.703,-0.336,0.844
937,-0.109,-0.566,0.723
938,-0.164,-0.434,1.004
939,0.238,-0.148,1.078
940,0.559,0.086,0.977
941,-0.234,-0.168,1.020
942,-0.094,-0.559,0.734
943,0.148,-0.574,0.738
944,-0.047,-0.340,1.000
945,0.535,-0.098,0.816
946,0.055,-0.102,0.852
947,-0.207,-0.422,0.766
948,-0.230,-0.480,0.766
949,-0.477,-0.449,0.945
950,0.402,-0.215,0.871
951,0.133,-0.113,1.012
952,-0.066,-0.180,0.973
953,-0.086,-0.461,0.828
954,-0.293,-0.457,0.922
955,0.094,-0.312,0.977
956,0.211,-0.211,0.906
957,-0.102,-0.266,0.883
958,-0.039,-0.207,0.742
959,-0.375,-0.508,0.848
960,0.180,-0.402,0.805
961,0.254,-0.164,0.953
962,-0.199,-0.133,0.984
963,-0.152,-0.234,0.812
964,-0.473,-0.512,0.816
965,-0.141,-0.641,0.836
966,0.180,-0.289,0.969
967,0.145,-0.102,1.035
968,0.133,-0.137,0.914
969,-0.195,-0.336,0.824
970,-0.285,-0.473,0.816
971,0.184,-0.398,0.801
972,0.238,-0.219,0.953
973,0.527,-0.047,0.879
974,-0.008,-0.246,0.875
975,-0.309,-0.477,0.809
976,-0.266,-0.574,0.762
977,-0.191,-0.441,0.945
978,0.496,-0.113,0.922
979,0.090,0.000,1.000
980,-0.359,-0.285,0.902
981,0.008,-0.535,0.719
982,-0.508,-0.535,1.027
983,0.145,-0.156,0.973
984,0.363,-0.129,0.879
985,0.070,-0.102,0.844
986,-0.223,-0.391,0.758
987,-0.387,-0.621,0.785
988,-0.105,-0.336,0.898
989,0.238,-0.234,0.891
990,-0.031,-0.102,0.941
991,0.086,-0.301,0.805
992,-0.254,-0.348,0.844
993,-0.445,-0.477,1.004
994,0.133,-0.336,0.906
995,0.184,-0.215,1.020
996,0.387,-0.199,0.918
997,-0.094,-0.297,0.883
998,-0.031,-0.336,0.824
999,-0.047,-0.410,0.867
Rate 1395, overflows 0
